,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility
2011-07-08,0.01057860659340538,0.01767677337739952,0.01951886513515928,0.024214657391707577,0.018241659374899258,0.01767677337739952
2011-07-15,-0.009231579054203371,0.0036946889966358414,0.005721881877244243,0.014233677217933446,0.004583671766002136,0.0036946889966358414
2011-07-22,0.012907254111869028,0.00917811029986704,0.007583465479776158,0.004807541177433332,0.008106108744126424,0.00917811029986704
2011-07-29,-0.016539414780236173,-0.0038112212950970827,0.00020304380284510892,0.009239446199922969,-0.001271657419758098,-0.0038112212950970827
2011-08-05,-0.025135680587370188,-0.012159256036229542,0.013431138578451475,0.0351210455967645,-0.007387287742018403,-0.012159256036229542
2011-08-12,0.005674659758583389,0.016561822440143356,0.03321304835786773,0.041363623087304416,0.0181851218437949,0.016561822440143356
2011-08-19,-0.006583097011672025,0.016264312730917982,0.042295149444398564,0.055474903661299105,0.02007787653267191,0.016264312730917982
2011-08-26,0.016916403050364542,0.0026944589220589694,-0.011057982909656172,-0.020140242422947506,-0.0004056402225495956,0.0026944589220589694
2011-09-02,0.014472360201343586,0.020637464981377203,0.02960454330170448,0.035227326024104715,0.02215613465903428,0.020637464981377203
2011-09-09,-0.003860462824235797,-0.005602427720981391,-0.0031624240650632257,-0.003579555108160528,-0.003878066891047324,-0.005602427720981391
2011-09-16,0.022389914445011826,0.004320076509833475,0.0014385137202412906,-0.011060622305030163,0.002128756142604787,0.004320076509833475
2011-09-23,-0.004699930669555694,-0.0231675254034127,-0.009148828653835091,-0.016716992735798172,-0.014351804370673859,-0.0231675254034127
2011-09-30,-0.0022445969317091584,-0.01069140722054202,-0.006544288674021148,-0.012409065659055245,-0.010915723190878716,-0.01069140722054202
2011-10-07,0.005064823332610284,0.003745873843559817,-0.00044293854358022855,-0.0021408210862845847,0.001511708311763755,0.003745873843559817
2011-10-14,0.02294135051484615,0.024202996362234303,0.012793898427843078,0.012190659205970499,0.019866488931364983,0.024202996362234303
2011-10-21,0.003911958875592895,-0.000283132293364346,0.004393994023618148,0.0058426071574144865,-0.000345222967259817,-0.000283132293364346
2011-10-28,0.01673599675897021,0.028548086244889852,0.02770420253766572,0.03284175115205384,0.025233084120270855,0.028548086244889852
2011-11-04,0.00230107413685352,0.001443796074956736,-0.006546811716396166,-0.012942183761564797,0.004324272073949574,0.001443796074956736
2011-11-11,0.0038244361864868148,0.0054593970121218655,0.00573773590077132,0.006726402033635101,0.004326626414398819,0.0054593970121218655
2011-11-18,-0.009661718630883963,-0.017981861803082932,-0.008727535142568315,-0.01250498667787243,-0.014381522354579544,-0.017981861803082932
2011-11-25,-0.022092310388613166,-0.02447614150615034,-0.015840820965144446,-0.01593855248029138,-0.021798786991468908,-0.02447614150615034
2011-12-02,0.034288760425284115,0.03637788930190567,0.02387575163358994,0.022807777436999847,0.03200270788174561,0.03637788930190567
2011-12-09,4.455026891677684e-05,-0.002071891740250652,-0.006727357146879397,-0.00809110513613667,-0.002478898966373195,-0.002071891740250652
2011-12-16,-0.0019830658818690283,-0.015610295241539172,-0.005708312306663892,-0.011037936514222043,-0.010147535683788334,-0.015610295241539172
2011-12-23,0.012789936184924725,0.011196561716821079,0.0008404115329684499,-0.001414479432090722,0.0074896151451611164,0.011196561716821079
2011-12-30,0.005894257142779317,-0.002482010199948169,-0.005739664736106243,-0.0057349842548030374,-0.0003467871352973526,-0.002482010199948169
2012-01-06,0.00319914355413076,0.008307559129140916,0.012962796467483537,0.010558893802936769,0.0058313959795493805,0.008307559129140916
2012-01-13,0.012556448937062606,0.010132173417381176,0.009797873571620513,0.00827319382483066,0.01032867287718759,0.010132173417381176
2012-01-20,0.0014272194893676891,0.004563001739930849,0.009461927904082852,0.014633272484804786,0.0014818819004523212,0.004563001739930849
2012-01-27,0.0030573826621305917,0.015543874780712357,0.007592505138784562,0.00755923643738874,0.01558291153256881,0.015543874780712357
2012-02-03,0.007546697339488361,0.0005083961058762829,0.007971602431805858,0.010186941306674892,-0.0010723052825045332,0.0005083961058762829
2012-02-10,0.0014809452217169174,0.0003672820729169121,0.00014418466799622057,-0.0005385380165755087,0.0007936928919103937,0.0003672820729169121
2012-02-17,0.008026631112666325,0.00462158521218015,0.008509846717869661,0.009774055954511697,0.0036953100108782213,0.00462158521218015
2012-02-24,0.005365939338274464,0.013364329375868018,0.008617807272898249,0.00886374855413326,0.013333895687797177,0.013364329375868018
2012-03-02,0.0005776465074206749,-0.009515107472003142,-0.003272730432166523,-0.0033381807150055635,-0.009280457916812462,-0.009515107472003142
2012-03-09,-0.0018023932900971614,-0.001868134714609741,-0.0006055549426398799,0.00020975615238874592,-0.0020845336828083736,-0.001868134714609741
2012-03-16,-0.0024729209374054796,-0.012976042286779576,0.005407835814091459,0.010569209764690028,-0.013584002350738377,-0.012976042286779576
2012-03-23,0.006155940535519064,0.004172689876040714,0.0015017440813671803,-0.0001203327018177011,0.004956332435417546,0.004172689876040714
2012-03-30,0.0013485312894923472,0.001468796757822242,0.005314605983805986,0.0059864996832145086,0.00047808541769368915,0.001468796757822242
2012-04-06,-0.001818568467930784,-0.008962187385297006,-0.008104059112556655,-0.008817116427302815,-0.007977782457123408,-0.008962187385297006
2012-04-13,0.003789919640978698,0.010114828418582529,-0.0062268141341240875,-0.00848478478238764,0.01314718124855716,0.010114828418582529
2012-04-20,0.004266200645659213,0.0013177026218987925,0.004045644966615129,0.005637146208205604,0.0013861720047589924,0.0013177026218987925
2012-04-27,0.01111807838794117,0.009703687802454527,0.014011663724997238,0.013725441205874099,0.008721305178178058,0.009703687802454527
2012-05-04,-0.011219887960024303,-0.007641072043925952,-0.016485566515763335,-0.015229214727917512,-0.005624542987242993,-0.007641072043925952
2012-05-11,-3.531999707483222e-05,-0.0066756766458215735,-0.007980295554669904,-0.004080616869986382,-0.004397315010930193,-0.0066756766458215735
2012-05-18,-0.008146532736222498,-0.008203265689060966,0.002071522020191249,0.003608210326778112,-0.004438875420554054,-0.008203265689060966
2012-05-25,0.008246443687108314,0.0013433291182757105,-0.0007633649352189806,-0.005245895278481278,0.0007269125076221506,0.0013433291182757105
2012-06-01,0.0041599254859098315,0.010543581580384523,0.021993242033020027,0.02584391348900974,0.012077824002511941,0.010543581580384523
2012-06-08,0.007004455885524253,0.00380576353857661,-0.00851752588293394,-0.01128613724380025,0.0008499871932346375,0.00380576353857661
2012-06-15,0.008483445592349936,0.01095516655458341,0.008499848573827448,0.00789362845622101,0.010749062411782168,0.01095516655458341
2012-06-22,-0.004279058930352682,-0.008201341024996,-0.003992042425768705,-0.0026141276409723966,-0.007830676737990736,-0.008201341024996
2012-06-29,0.012553355473814922,0.012744806523368466,0.014718874236651094,0.016289691337322505,0.01166112907760036,0.012744806523368466
2012-07-06,0.0030548411184203182,-0.0005422612628372056,-0.0008407615795145061,-0.0028097394461950045,0.0006499117834970142,-0.0005422612628372056
2012-07-13,0.00857357732023752,0.00715901747167174,0.005937876084773205,0.004325596387339082,0.008132673965347673,0.00715901747167174
2012-07-20,0.005935939375981747,0.003060713606004747,0.0044420464749646855,0.0040801360744345755,0.003273863041314979,0.003060713606004747
2012-07-27,0.004893966144470471,0.00884223473158268,0.00982881165126038,0.012483845470964537,0.006885867269260546,0.00884223473158268
2012-08-03,-0.0002957136096473781,-0.004362565126016104,-0.0005520430254122307,0.0003452761197221876,-0.004850562732773652,-0.004362565126016104
2012-08-10,0.002095456475642959,0.003343855860773206,0.00514717986783911,0.007096871458073942,0.0019810456077817822,0.003343855860773206
2012-08-17,-0.006646250718488487,-0.005543818567773093,-0.0011049169925317417,0.0027719202530361005,-0.007718336747750371,-0.005543818567773093
2012-08-24,0.006908643546785352,0.014550320547610428,0.006518966036149469,0.0041924395087129685,0.015656335549645954,0.014550320547610428
2012-08-31,0.007346403150447945,0.008629290741259232,0.004738117997711594,0.002423938420053536,0.009738860351490861,0.008629290741259232
2012-09-07,0.002594643076302491,0.006045037040656999,0.009776900017170591,0.014195131316237015,0.0027736883330343924,0.006045037040656999
2012-09-14,-0.003938086549545309,0.005619804684103265,0.008135978054159422,0.01462865569106853,0.002274808492409636,0.005619804684103265
2012-09-21,0.005325140285269945,0.002759194609469457,-0.0015063437186862484,-0.004901583028152817,0.003262285415133569,0.002759194609469457
2012-09-28,0.0043935046178598,0.0013520179403340767,-0.0017850461712300486,-0.004728192448258799,0.001629762672569931,0.0013520179403340767
2012-10-05,-0.0014760909390427335,-0.0012898846356079333,0.004551445988738326,0.00785339999660819,-0.002183008856983322,-0.0012898846356079333
2012-10-12,-0.002876160298554545,-0.0013256746688640846,-0.012691642099460505,-0.01142504955889645,0.0002581227724509222,-0.0013256746688640846
2012-10-19,-0.005477285740450481,-0.007149460395714323,-0.0006851461226931361,0.004054589406067533,-0.0070787369590357445,-0.007149460395714323
2012-10-26,-0.0053085914042461215,-0.004399512513196276,-0.009844422999277336,-0.010536906602300937,-0.0038857527832607238,-0.004399512513196276
2012-11-02,-0.00042968776408654327,-0.005534551979660588,-0.001457066180362091,0.0005675907554913133,-0.005340118877442246,-0.005534551979660588
2012-11-09,-0.001331672541425832,0.007048699428154295,-0.010951173142663886,-0.01871134378616256,0.007434010895265889,0.007048699428154295
2012-11-16,-0.00605517653761436,-0.006338137500590247,-0.009858662343311134,-0.009692227069897051,-0.0058459145805799416,-0.006338137500590247
2012-11-23,0.015006356548856742,0.013407742523345954,0.008617698695872957,0.006583555448774988,0.012116660897801302,0.013407742523345954
2012-11-30,0.005275964224485632,-0.0007675906364716031,-0.001302755142760435,-0.004945548483779218,-0.0002967697677694913,-0.0007675906364716031
2012-12-07,4.177700424754611e-06,-0.0011883456466303152,-0.0005292021142140694,-0.000608777633086576,-0.0011489082804355688,-0.0011883456466303152
2012-12-14,-0.003156668522676559,-0.0018242234460886925,-0.0018848746639535253,-0.0012550669066040555,-0.001517222972400083,-0.0018242234460886925
2012-12-21,-0.0012247527448104693,-0.006254193511543814,-0.001189199518593645,0.00022288984880613759,-0.006077369015922056,-0.006254193511543814
2012-12-28,-0.004342451788535597,-0.002318002257636991,-0.006127383416523876,-0.00799755241784013,-0.0020408891922549547,-0.002318002257636991
2013-01-04,0.013194157744254139,0.00516228148997997,0.027912875679123504,0.0334887800112711,0.0036543374270352784,0.00516228148997997
2013-01-11,0.007702894504994796,0.006654555132237896,0.005503554000029984,0.00507773037892657,0.006803463644989142,0.006654555132237896
2013-01-18,0.005761767802434679,0.006078449984503879,0.006385848458952103,0.0066722759683608,0.005683026970440646,0.006078449984503879
2013-01-25,0.0010653779097257532,-0.00415658582679617,0.0025008960752858083,0.004876529352578948,-0.004581778550456168,-0.00415658582679617
2013-02-01,-0.004290612831810587,-0.006137680712555478,-0.002110866998681318,-0.00022800941783581195,-0.007279947584398658,-0.006137680712555478
2013-02-08,0.008425179818837019,0.005132374020655628,0.0052314507972238975,0.0037809701876801165,0.0052262865535096705,0.005132374020655628
2013-02-15,-0.000813306956836462,-0.008111370657277005,-0.002780828629948556,-0.002203123017906905,-0.0075669316609272485,-0.008111370657277005
2013-02-22,0.0008765374998981144,-0.002433995239279092,-0.0011317377111165886,-0.001645013724427787,-0.0019258761731008609,-0.002433995239279092
2013-03-01,0.007099616806346808,0.003552978986137819,0.0035441349518255975,0.0019037542400842072,0.0037702069766556334,0.003552978986137819
2013-03-08,0.0004225291457156735,0.00024595323276518574,0.007438611288092916,0.012476881730867327,-0.0007157629307462561,0.00024595323276518574
2013-03-15,0.004895734569613527,0.0054877001850780135,0.004301816184106131,0.0037201188478768266,0.005507823021243059,0.0054877001850780135
2013-03-22,0.007000377436699766,0.0062282161188451125,0.005088412237639197,0.0038813206747873993,0.006143944947055874,0.0062282161188451125
2013-03-29,0.005645656730230542,0.0012700564998161007,0.004005044088839819,0.0039293475344288,0.0011849232266216887,0.0012700564998161007
2013-04-05,0.01048392479301002,0.004887246206651631,0.0012206801113409736,-0.003916997705896182,0.005897388150744617,0.004887246206651631
2013-04-12,0.012187605150520246,-0.004554970781774958,0.010694077244368196,0.018864324038546935,-0.004211542268736531,-0.004554970781774958
2013-04-19,-0.009929555369368999,-0.018983542898288054,-0.018997564225423574,-0.013854474189826367,-0.01648823051186208,-0.018983542898288054
2013-04-26,0.012542361435166929,0.017702915140759636,0.01719748136838467,0.01453239706583003,0.016445419405104286,0.017702915140759636
2013-05-03,0.004222427742865918,0.003495197824196188,0.012712433148515783,0.014343291070988537,0.0019061698721459016,0.003495197824196188
2013-05-10,0.0017150903589178371,-0.005006016519873041,0.005260110526193882,0.007703346953583036,-0.005728483673428757,-0.005006016519873041
2013-05-17,0.008144534817577515,-0.012901121391081608,0.007540503215851334,0.012889890459133429,-0.013029960338634117,-0.012901121391081608
2013-05-24,-0.006812267769797301,-0.00042393743490475077,-0.0062717471092965035,-0.009022825311357573,-0.000751472512135711,-0.00042393743490475077
2013-05-31,-0.014815438618207277,-0.01242829508770404,-0.012151399399870064,-0.014227303517690667,-0.013279590128029295,-0.01242829508770404
2013-06-07,0.000453696999973917,-0.0032680581040242978,0.0031968333374139185,0.002644762917032445,-0.004166946075570934,-0.0032680581040242978
2013-06-14,-0.002686760222553939,0.004015083612590543,-0.003668031814796593,-0.002105949930182931,0.004950317374041085,0.004015083612590543
2013-06-21,-0.03414425245494614,-0.0421883113422414,-0.03162652701509445,-0.026536234085062047,-0.04209156312431553,-0.0421883113422414
2013-06-28,0.01579028374306611,-0.0007596455033845526,0.008319476476503397,0.011603278427777742,0.0005292518368793285,-0.0007596455033845526
2013-07-05,-0.005139985667465064,-0.009684958504496573,0.004130424950442901,0.005567649210267664,-0.012020379701022705,-0.009684958504496573
2013-07-12,0.023156334785201578,0.032514944524398404,0.029967235304702123,0.0306147927334256,0.03159368297722952,0.032514944524398404
2013-07-19,0.011362448000048288,0.011484660990426561,0.010945578956791612,0.010552963891658702,0.011879153325839067,0.011484660990426561
2013-07-26,-0.003910088882466747,0.001957729548502537,-0.0010123121159744146,-0.00032515887276538143,-0.00022296322966216045,0.001957729548502537
2013-08-02,0.0011062522600673143,-0.007372972797616109,0.00015895961522163372,0.0018396445782273522,-0.007274564882767182,-0.007372972797616109
2013-08-09,-0.0025014223401198963,0.00037342289468714294,-0.003383557972442407,-0.00492043577989571,0.0004785969507350757,0.00037342289468714294
2013-08-16,-0.026467478700746342,-0.005145137918095922,-0.014381041473240815,-0.01728271638019007,-0.008266770576193573,-0.005145137918095922
2013-08-23,0.006304874459499114,0.010120056637047011,0.007081204455149317,0.006269062572035228,0.009742866499898716,0.010120056637047011
2013-08-30,-0.00507852188386324,-0.0009463145678183325,-0.010028387407738745,-0.010418393529230095,-0.00012655046881981588,-0.0009463145678183325
2013-09-06,-0.001551465858462931,-0.006203809700490826,0.004869775682825924,0.005171108352631573,-0.007311867656718802,-0.006203809700490826
2013-09-13,0.01524056470638977,-0.003663190845520056,0.01007708438078993,0.016158391168394924,-0.0009500700510439459,-0.003663190845520056
2013-09-20,0.01015532020291192,0.009050165086573317,0.008890075841878432,0.010635661859662512,0.009796619576422217,0.009050165086573317
2013-09-27,0.002810119718169719,0.0029190870878739155,-0.0003130681729636345,-0.002689495057770889,0.0027128501376348924,0.0029190870878739155
2013-10-04,-0.003311472382078132,-0.00703291405283584,-0.0036733574637619745,-0.003002576790733763,-0.006296799373286568,-0.00703291405283584
2013-10-11,0.004931572853873524,-0.003634222994226862,0.0027888367250478267,0.0033594461133436447,-0.0018401898741632217,-0.003634222994226862
2013-10-18,0.02052366209814148,0.021887037186124367,0.021756883348123243,0.02231250560511361,0.02068247111557391,0.021887037186124367
2013-10-25,0.010039397504490455,0.012879903641475184,0.010387689464859339,0.009926813117729142,0.01168060689383211,0.012879903641475184
2013-11-01,-0.006891251686803006,-0.013376824229650332,-0.007016858242058597,-0.005500081884541243,-0.01292013263293667,-0.013376824229650332
2013-11-08,-0.005628995974191763,-0.007982782954973313,-0.002449768898872752,0.00047191321374220505,-0.007327448471182026,-0.007982782954973313
2013-11-15,0.014477485332210785,0.007904229530732887,0.011702180144221837,0.011276569961385399,0.007714778689186618,0.007904229530732887
2013-11-22,-0.0004563352002431944,-0.009588436293141689,-0.0024826046343099915,-0.0017294225796352512,-0.009080735721242267,-0.009588436293141689
2013-11-29,0.0026482952434508673,0.0037708358557629273,0.0025893538550526016,0.002275323782046075,0.003860826686599936,0.0037708358557629273
2013-12-06,-0.005861289941656615,-0.009417591860449492,-0.005538192254935679,-0.004442993337786643,-0.009769143649318872,-0.009417591860449492
2013-12-13,-0.007431140895936949,0.00020775851383959387,-0.008279050881826951,-0.007684270065974682,0.0012985436009253482,0.00020775851383959387
2013-12-20,0.01576461930698263,0.0010783083057317872,0.010934815314455724,0.012439789213538579,0.0015025433363746736,0.0010783083057317872
2013-12-27,0.002094475782022603,0.0006463448708599667,0.009802261787685722,0.009255144433244872,-0.001898435994734161,0.0006463448708599667
2014-01-03,-0.0006961821672714585,0.006605210319223965,0.0013271101847697978,0.0006895918894335629,0.006952747220047259,0.006605210319223965
2014-01-10,0.012550903148850262,0.01046358149937733,0.009877839172599125,0.00822057912882601,0.011109864126998898,0.01046358149937733
2014-01-17,0.0022406766346311164,0.003598834763421994,0.0015091501181140811,0.0004138411421254072,0.004146624544013557,0.003598834763421994
2014-01-24,-0.008591940655516887,-0.0017628610582272586,-0.010210455670292835,-0.01392090730393467,-0.00010475412696613106,-0.0017628610582272586
2014-01-31,0.000551086919917454,-0.0029914545824550366,-0.0020462805050607655,-0.0031406300015050788,-0.0017761583623167707,-0.0029914545824550366
