,returns,returns,returns,returns,returns,returns,turnover,turnover,turnover,turnover,turnover,turnover,growth,growth,growth,growth,growth,growth,drawdown,drawdown,drawdown,drawdown,drawdown,drawdown
,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility
2011-05-27,0.004571564319036836,0.005398998424474655,0.002980913514690794,0.0015475060307410715,0.005792958846864426,0.005398998424474655,0.0,0.0,0.0,0.0,0.0,0.0,1.1333079156967254,1.171569594894941,1.2304828764290787,1.2471881368970974,1.1642456320237378,1.171569594894941,0.0,-0.0029502203651730063,-0.007439640757735955,-0.012112613507954118,-0.00013480659933196026,-0.0029502203651730063
2011-06-03,-0.014069637239627519,-0.008828408836213632,-0.017131469956281252,-0.019819932954467486,-0.007991575770302257,-0.008828408836213632,0.0,0.0,0.22263649730318683,0.4205392564981857,0.0,0.0,1.117362684442074,1.1612264995311312,1.2094028959998155,1.2224689516421896,1.1549414748401765,1.1612264995311312,-0.014069637239627508,-0.011752583449845977,-0.02444365873189036,-0.03169247527479069,-0.008125305052481435,-0.011752583449845977
2011-06-10,-0.007338053543562984,-0.006070689298891431,-0.014557997154494864,-0.016011904861225598,-0.004429642808222785,-0.006070689298891431,0.0,0.0,0.0,0.0,0.0,0.0,1.109163417236059,1.1541770542468384,1.1917964120812123,1.2028948950926928,1.1498254966422325,1.1541770542468384,-0.021304447031787577,-0.0177519264661542,-0.03864580517212102,-0.04719692323709945,-0.012518955661613762,-0.0177519264661542
2011-06-17,-0.003638492567192098,-0.0026405657053158718,-0.0038577629857040126,-0.006092297721909174,-0.0027204823586979973,-0.0026405657053158718,0.0639214372278103,0.0,0.0,0.0,0.0,0.0,1.1051277343866441,1.1511293738995316,1.1871987439961906,1.1955665012636234,1.1466974166630362,1.1511293738995316,-0.02486542352680643,-0.020345617043240227,-0.04235448180107926,-0.053001683251090115,-0.01520538042228503,-0.020345617043240227
2011-06-24,0.002164486825734182,-0.0036400429491396267,0.0005519870063354507,0.0046451505986007295,-0.0033192962381237297,-0.0036400429491396267,0.0,0.0,0.0,0.0,0.0,0.0,1.1075197688084775,1.146939213538521,1.1878540622768143,1.2011200877126351,1.1428911882416404,1.146939213538521,-0.02275475758271228,-0.023911601072515887,-0.041825873918358014,-0.04860273345317001,-0.018474205498373863,-0.023911601072515887
2011-07-01,0.019832144291394023,0.007900124749095822,-0.00101722781425754,-0.010541302628635436,0.0038180325338233725,0.007900124749095822,0.0,0.0,0.8886428635466809,1.4338731451400368,0.0,0.0,1.1294842606690585,1.156000176405105,1.1866457440853877,1.1884587173747232,1.1472547839809668,1.156000176405105,-0.0033738889270144012,-0.016200380954843552,-0.042800555290310016,-0.05863169995989659,-0.014726708082180018,-0.016200380954843552
2011-07-08,0.01057860659340538,0.01767677337739952,0.01951886513515928,0.024214657391707577,0.018241659374899258,0.01767677337739952,0.0,0.0,0.0,0.0,0.0,0.0,1.14143263031612,1.176434529547652,1.209807722327401,1.2172368380401402,1.1681826149665713,1.176434529547652,0.0,0.0,-0.02411710842157233,-0.035836789095011534,0.0,0.0
2011-07-15,-0.009231579054203371,0.0036946889966358414,0.005721881877244243,0.014233677217933446,0.004583671766002136,0.0036946889966358414,0.0,0.0,0.0,0.0,0.0,0.0,1.1308954047543094,1.180781089259234,1.2167300992087364,1.2345625942905813,1.1735371806363282,1.180781089259234,-0.009231579054203354,0.0,-0.018533221789936993,-0.022113201165583685,0.0,0.0
2011-07-22,0.012907254111869028,0.00917811029986704,0.007583465479776158,0.004807541177433332,0.008106108744126424,0.00917811029986704,0.0,0.0,0.0,0.0,0.0,0.0,1.1454921591174183,1.1916184283364526,1.2259571299142906,1.2404978047987523,1.1830500006378417,1.1916184283364526,0.0,0.0,-0.011090302357833703,-0.017411970113318742,0.0,0.0
2011-07-29,-0.016539414780236173,-0.0038112212950970827,0.00020304380284510892,0.009239446199922969,-0.001271657419758098,-0.0038112212950970827,0.0,0.0,0.0,0.0,0.0,0.0,1.1265463891702672,1.1870769068067466,1.2262060529120735,1.251959317527313,1.1815455663265857,1.1870769068067466,-0.016539414780236017,-0.0038112212950970337,-0.010889510372154021,-0.008333400874492414,-0.0012716574197582098,-0.0038112212950970337
2011-08-05,-0.025135680587370188,-0.012159256036229542,0.013431138578451475,0.0351210455967645,-0.007387287742018403,-0.012159256036229542,0.0,0.0,0.37801083823941506,0.5826874914066855,0.0,0.0,1.098229878965228,1.1726429347621878,1.2426753963344717,1.295929437803484,1.1728171492478252,1.1726429347621878,-0.04125936592058821,-0.01592413571578888,0.0,0.0,-0.008649551062507421,-0.01592413571578888
2011-08-12,0.005674659758583389,0.016561822440143356,0.03321304835786773,0.041363623087304416,0.0181851218437949,0.016561822440143356,0.0,0.0,0.0,0.0,0.0,0.0,1.1044619598650658,1.1920640388334078,1.2839484343660608,1.3495337746165297,1.1941449720073891,1.1920640388334078,-0.03581883902545924,0.0,0.0,0.0,0.0,0.0
2011-08-19,-0.006583097011672025,0.016264312730917982,0.042295149444398564,0.055474903661299105,0.02007787653267191,0.016264312730917982,0.07896635724510587,0.09034273716711291,0.0,0.0,0.09806946905219571,0.09034273716711291,1.0971911796375726,1.2114521411562755,1.338253225276475,1.424399030751051,1.2181208673174644,1.2114521411562755,-0.042166137144981186,0.0,0.0,0.0,0.0,0.0
2011-08-26,0.016916403050364542,0.0026944589220589694,-0.011057982909656172,-0.020140242422947506,-0.0004056402225495956,0.0026944589220589694,0.0,0.0,0.0,0.0,0.0,0.0,1.1157517078556267,1.2147163491866615,1.3234548439825753,1.3957112889647134,1.2176267484977534,1.2147163491866615,-0.025963033465638108,0.0,-0.011057982909656316,-0.02014024242294743,-0.0004056402225496303,0.0
2011-09-02,0.014472360201343586,0.020637464981377203,0.02960454330170448,0.035227326024104715,0.02215613465903428,0.020637464981377203,0.0,0.0,0.0,0.0,0.0,0.0,1.1318992684669777,1.2397850153053076,1.362635120219108,1.4448784655765967,1.2446046507019117,1.2397850153053076,-0.01186641963652868,0.0,0.0,0.0,0.0,0.0
2011-09-09,-0.003860462824235797,-0.005602427720981391,-0.0031624240650632257,-0.003579555108160528,-0.003878066891047324,-0.005602427720981391,0.0,0.0,0.43719779959976035,0.5661268548599634,0.0,0.0,1.1275296134202812,1.2328392093675038,1.3583258901230268,1.4397064434844709,1.239777990613581,1.2328392093675038,-0.015681072588900946,-0.005602427720981407,-0.003162424065063174,-0.003579555108160548,-0.003878066891047416,-0.005602427720981407
2011-09-16,0.022389914445011826,0.004320076509833475,0.0014385137202412906,-0.011060622305030163,0.002128756142604787,0.004320076509833475,0.0,0.0,0.0,0.0,0.0,0.0,1.1527749049989786,1.238165169076294,1.3602798605525277,1.4237823942829708,1.242417175626566,1.238165169076294,0.0,-0.0013065541275433246,-0.0017284595352288212,-0.014600585306119296,-0.0017575662071582787,-0.0013065541275433246
2011-09-23,-0.004699930669555694,-0.0231675254034127,-0.009148828653835091,-0.016716992735798172,-0.014351804370673859,-0.0231675254034127,0.0,0.0,0.0,0.0,0.0,0.0,1.1473569428678798,1.2094799460680983,1.34783489318707,1.3999810343403851,1.2245862473752085,1.2094799460680983,-0.004699930669555652,-0.024443809905015268,-0.01086147480894084,-0.0310735001634167,-0.016084146331458382,-0.024443809905015268
2011-09-30,-0.0022445969317091584,-0.01069140722054202,-0.006544288674021148,-0.012409065659055245,-0.010915723190878716,-0.01069140722054202,0.08399666313172999,0.06568577550156768,0.07083310381952809,0.08015511593764951,0.07786625023542168,0.06568577550156768,1.1447815889943433,1.196548903439605,1.3390142725611354,1.3826085777638233,1.2112190028755037,1.196548903439605,-0.006933978151304698,-0.03487387839984113,-0.01733468285638673,-0.0430969727186874,-0.0268242994332214,-0.03487387839984113
2011-10-07,0.005064823332610284,0.003745873843559817,-0.00044293854358022855,-0.0021408210862845847,0.001511708311763755,0.003745873843559817,0.0,0.0,0.0,0.0,0.0,0.0,1.1505797054970246,1.2010310246795397,1.338421171529414,1.3796486601664686,1.2130500127095167,1.2010310246795397,-0.00190427419302297,-0.03125863770520276,-0.017769943200789062,-0.04514553089702067,-0.02535314163786817,-0.03125863770520276
2011-10-14,0.02294135051484615,0.024202996362234303,0.012793898427843078,0.012190659205970499,0.019866488931364983,0.024202996362234303,0.0,0.0,0.0,0.0,0.0,0.0,1.1769755578161003,1.2300995742007892,1.355544796051636,1.3964674868065317,1.2371490573602024,1.2300995742007892,0.0,-0.007812194037635889,-0.005203391621325548,-0.03350522547288848,-0.005990330614227268,-0.007812194037635889
2011-10-21,0.003911958875592895,-0.000283132293364346,0.004393994023618148,0.0058426071574144865,-0.000345222967259817,-0.000283132293364346,0.06273157097783283,0.0,0.6603287502898458,1.2,0.0,0.0,1.1815798377958548,1.2297512932872792,1.3615010517842336,1.404626497740044,1.2367219650916779,1.2297512932872792,0.0,-0.008093114446586114,-0.0008322612693939524,-0.027858376185632805,-0.006333485581777598,-0.008093114446586114
2011-10-28,0.01673599675897021,0.028548086244889852,0.02770420253766572,0.03284175115205384,0.025233084120270855,0.028548086244889852,0.0,0.0,0.0,0.0,0.0,0.0,1.2013547541316707,1.2648583392678092,1.3992203526781088,1.4507568916404034,1.2679282744702227,1.2648583392678092,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-04,0.00230107413685352,0.001443796074956736,-0.006546811716396166,-0.012942183761564797,0.004324272073949574,0.001443796074956736,0.0,0.0,0.0,0.0,0.0,0.0,1.204119160485589,1.2666845367734203,1.3900599204793758,1.4319809293554369,1.2734111412992855,1.2666845367734203,0.0,0.0,-0.006546811716396261,-0.012942183761564752,0.0,0.0
2011-11-11,0.0038244361864868148,0.0054593970121218655,0.00573773590077132,0.006726402033635101,0.004326626414398819,0.0054593970121218655,0.0,0.0,0.0,0.0,0.0,0.0,1.208724237375792,1.273599870548782,1.3980357171893336,1.44161300879078,1.2789207155796207,1.273599870548782,0.0,0.0,-0.0008466396922456321,-0.006302836059103201,0.0,0.0
2011-11-18,-0.009661718630883963,-0.017981861803082932,-0.008727535142568315,-0.01250498667787243,-0.014381522354579544,-0.017981861803082932,0.0,0.0,0.6992939840784121,1.1997780129824736,0.0,0.0,1.1970458838919373,1.2506981736841496,1.385834311336998,1.4235856573212036,1.2605278887187774,1.2506981736841496,-0.009661718630883942,-0.01798186180308292,-0.009566785757146867,-0.01872900585602366,-0.014381522354579679,-0.01798186180308292
2011-11-25,-0.022092310388613166,-0.02447614150615034,-0.015840820965144446,-0.01593855248029138,-0.021798786991468908,-0.02447614150615034,0.0,0.0,0.0,0.0,0.0,0.0,1.1706003746755849,1.2200859082035727,1.3638815581237542,1.4008957626117995,1.2330499097757908,1.2200859082035727,-0.031540579332616225,-0.042017876715196856,-0.025256060981900474,-0.03436904509357519,-0.03586680960362798,-0.042017876715196856
2011-12-02,0.034288760425284115,0.03637788930190567,0.02387575163358994,0.022807777436999847,0.03200270788174561,0.03637788930190567,0.0,0.0,0.0,0.0,0.0,0.0,1.210738810476584,1.2644700583110173,1.3964452554631506,1.4328470813778857,1.272510845841958,1.2644700583110173,0.0,-0.007168509081137753,-0.0019833167875572544,-0.012345149187791726,-0.005011936752277624,-0.007168509081137753
2011-12-09,4.455026891677684e-05,-0.002071891740250652,-0.006727357146879397,-0.00809110513613667,-0.002478898966373195,-0.002071891740250652,0.0,0.0,0.0,0.0,0.0,0.0,1.2107927492161787,1.2618502132414084,1.3870508694935846,1.4212537649984507,1.2693564200215017,1.2618502132414084,0.0,-0.009225548446633258,-0.008697331454071477,-0.020336368423928608,-0.007478411633816018,-0.009225548446633258
2011-12-16,-0.0019830658818690283,-0.015610295241539172,-0.005708312306663892,-0.011037936514222043,-0.010147535683788334,-0.015610295241539172,0.0,0.0,0.0,0.0,0.0,0.0,1.2083916674251938,1.242152358862111,1.3791331499452855,1.4055660561697987,1.2564755804538876,1.242152358862111,-0.0019830658818690283,-0.024691830153155236,-0.014355996676560956,-0.03114983339455757,-0.01755005986869229,-0.024691830153155236
2011-12-23,0.012789936184924725,0.011196561716821079,0.0008404115329684499,-0.001414479432090722,0.0074896151451611164,0.011196561716821079,0.0,0.0,0.0,0.06853144610267953,0.0,0.0,1.2238469197379567,1.2560601944098055,1.3802921893499986,1.4035779118929017,1.26588609899078,1.2560601944098055,0.0,-0.013771732036545248,-0.013527650088766663,-0.032520252027998575,-0.010191887917722298,-0.013771732036545248
2011-12-30,0.005894257142779317,-0.002482010199948169,-0.005739664736106243,-0.0057349842548030374,-0.0003467871352973526,-0.002482010199948169,0.0,0.0,0.884823076043284,1.4202775877949319,0.0,0.0,1.2310605881862906,1.2529426401955315,1.3723697749452637,1.3955284146678066,1.2654471059768984,1.2529426401955315,0.0,-0.016219560657107834,-0.019189670648696033,-0.0380687331494588,-0.010535140637405349,-0.016219560657107834
2012-01-06,0.00319914355413076,0.008307559129140916,0.012962796467483537,0.010558893802936769,0.0058313959795493805,0.008307559129140916,0.0,0.0,0.0,0.0,0.0,0.0,1.2349989277317313,1.2633515352643776,1.3901595250160053,1.4102636509972648,1.2728264291430242,1.2633515352643776,0.0,-0.008046746487174627,-0.006475625976109622,-0.027911803057059426,-0.0047651792346130595,-0.008046746487174627
2012-01-13,0.012556448937062606,0.010132173417381176,0.009797873571620513,0.00827319382483066,0.01032867287718759,0.010132173417381176,0.0,0.0,0.20309353098745886,0.40206415762217695,0.0,0.0,1.2505061287051218,1.276152032106791,1.403780132286496,1.4219310355260784,1.2859730369590814,1.276152032106791,0.0,0.0,0.0,-0.01986952898892047,0.0,0.0
2012-01-20,0.0014272194893676891,0.004563001739930849,0.009461927904082852,0.014633272484804786,0.0014818819004523212,0.004563001739930849,0.0,0.0,0.0,0.0,0.0,0.0,1.2522908754235833,1.2819751160497104,1.4170625986913747,1.4427385398235322,1.2878786971270206,1.2819751160497104,0.0,0.0,0.0,-0.005527012735955239,0.0,0.0
2012-01-27,0.0030573826621305917,0.015543874780712357,0.007592505138784562,0.00755923643738874,0.01558291153256881,0.015543874780712357,0.0,0.0,0.0,0.0,0.0,0.0,1.2561196078340475,1.3019019767255764,1.4278216537539186,1.4536445415633912,1.3079475969290308,1.3019019767255764,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-03,0.007546697339488361,0.0005083961058762829,0.007971602431805858,0.010186941306674892,-0.0010723052825045332,0.0005083961058762829,0.0,0.0,0.0,0.0,0.0,0.0,1.2655991623365679,1.3025638586207764,1.4392036803211685,1.4684527331890658,1.3065450778116048,1.3025638586207764,0.0,0.0,0.0,0.0,-0.0010723052825044599,0.0
2012-02-10,0.0014809452217169174,0.0003672820729169121,0.00014418466799622057,-0.0005385380165755087,0.0007936928919103937,0.0003672820729169121,0.0,0.0,0.0,0.0,0.0,0.0,1.267473445368639,1.3030422669748771,1.4394111914259944,1.4676619155666992,1.3075820733528243,1.3030422669748771,0.0,0.0,0.0,-0.0005385380165755516,-0.00027946347167484564,0.0
2012-02-17,0.008026631112666325,0.00462158521218015,0.008509846717869661,0.009774055954511697,0.0036953100108782213,0.00462158521218015,0.0,0.0,0.0,0.0,0.0,0.0,1.2776469871597131,1.309064387846774,1.4516603600290159,1.4820069252517538,1.31241399447853,1.309064387846774,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-24,0.005365939338274464,0.013364329375868018,0.008617807272898249,0.00886374855413326,0.013333895687797177,0.013364329375868018,0.0,0.0,0.0,0.0,0.0,0.0,1.2845027633885415,1.3265591555001774,1.4641704892374519,1.4951430619926693,1.3299135857801119,1.3265591555001774,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-02,0.0005776465074206749,-0.009515107472003142,-0.003272730432166523,-0.0033381807150055635,-0.009280457916812462,-0.009515107472003142,0.0,0.0,0.0,0.0,0.0,0.0,1.2852447519235852,1.3139368025676235,1.4593786539194444,1.490152004256951,1.3175713787142824,1.3139368025676235,0.0,-0.009515107472003237,-0.0032727304321664707,-0.0033381807150055787,-0.009280457916812423,-0.009515107472003237
2012-03-09,-0.0018023932900971614,-0.001868134714609741,-0.0006055549426398799,0.00020975615238874592,-0.0020845336828083736,-0.001868134714609741,0.0,0.06881455040676338,0.0,0.0,0.0,0.06881455040676338,1.2829282354065856,1.3114821916139434,1.4584949199623802,1.4904645728078383,1.3148248567958483,1.3114821916139434,-0.0018023932900971262,-0.011365466684031378,-0.0038763035567173088,-0.0031291247665595767,-0.011345646172501334,-0.011365466684031378
2012-03-16,-0.0024729209374054796,-0.012976042286779576,0.005407835814091459,0.010569209764690028,-0.013584002350738377,-0.012976042286779576,0.0,0.0,0.17578481148269923,0.41158502755167115,0.0,0.0,1.27975565531206,1.2944643432372025,1.4663822210252233,1.5062176055246836,1.2969642728503241,1.2944643432372025,-0.00427085705139818,-0.02419403019450994,0.0,0.0,-0.02477552923896187,-0.02419403019450994
2012-03-23,0.006155940535519064,0.004172689876040714,0.0015017440813671803,-0.0001203327018177011,0.004956332435417546,0.004172689876040714,0.07119927787999825,0.0,0.0,0.0,0.07662575494907073,0.0,1.2876337550261554,1.2998657414971242,1.46858435184667,1.5060363582906855,1.30339245894343,1.2998657414971242,0.0,-0.02012229450332237,0.0,-0.00012033270181766031,-0.019941992562715893,-0.02012229450332237
2012-03-30,0.0013485312894923472,0.001468796757822242,0.005314605983805986,0.0059864996832145086,0.00047808541769368915,0.001468796757822242,0.0,0.0,0.0,0.0,0.0,0.0,1.2893701694342146,1.3017749800838394,1.4763892990307181,1.515052244472502,1.304015591871583,1.3017749800838394,0.0,-0.01868305330642661,0.0,0.0,-0.01947344112086602,-0.01868305330642661
2012-04-06,-0.001818568467930784,-0.008962187385297006,-0.008104059112556655,-0.008817116427302815,-0.007977782457123408,-0.008962187385297006,0.0,0.0,0.0,0.0,0.0,0.0,1.2870253615005909,1.2901082287788368,1.4644245528782271,1.5016938524395416,1.2936124391589345,1.2901082287788368,-0.0018185684679308256,-0.027477799667061875,-0.008104059112556627,-0.008817116427302873,-0.02729586870103562,-0.027477799667061875
2012-04-13,0.003789919640978698,0.010114828418582529,-0.0062268141341240875,-0.00848478478238764,0.01314718124855716,0.010114828418582529,0.0,0.0,0.0,0.0,0.0,0.0,1.2919030841965797,1.3031574521543363,1.4553058533740066,1.4889523032925573,1.310619796361945,1.3031574521543363,0.0,-0.017640904477431718,-0.014280410776854935,-0.01722708987440369,-0.014507551185627854,-0.017640904477431718
2012-04-20,0.004266200645659213,0.0013177026218987925,0.004045644966615129,0.005637146208205604,0.0013861720047589924,0.0013177026218987925,0.0,0.0,0.0,0.0,0.0,0.0,1.2974146019685084,1.304874626145787,1.4611935041745947,1.4973457451232621,1.312436540832545,1.304874626145787,0.0,-0.016346447321615498,-0.010292539282220403,-0.011687055290561799,-0.01314148914217994,-0.016346447321615498
2012-04-27,0.01111807838794117,0.009703687802454527,0.014011663724997238,0.013725441205874099,0.008721305178178058,0.009703687802454527,0.0,0.0,0.0,0.0,0.0,0.0,1.3118393592148538,1.3175367221392504,1.4816672561922395,1.5178974761128172,1.3238827004321378,1.3175367221392504,0.0,-0.0068013803406491435,0.0,0.0,-0.004534794901306594,-0.0068013803406491435
2012-05-04,-0.011219887960024303,-0.007641072043925952,-0.016485566515763335,-0.015229214727917512,-0.005624542987242993,-0.007641072043925952,0.0,0.0,0.0,0.0,0.0,0.0,1.297120668582913,1.3074693291248665,1.4572411320860537,1.4947810895141311,1.31643646527349,1.3074693291248665,-0.011219887960024266,-0.014390482547393946,-0.016485566515763383,-0.015229214727917495,-0.010133831739688848,-0.014390482547393946
2012-05-11,-3.531999707483222e-05,-0.0066756766458215735,-0.007980295554669904,-0.004080616869986382,-0.004397315010930193,-0.0066756766458215735,0.0,0.0,0.0,0.0,0.0,0.0,1.297074854284693,1.2987410866592997,1.4456119171575852,1.4886814605833232,1.310647679443807,1.2987410866592997,-0.011254811670689202,-0.020970092984951783,-0.024334302377251316,-0.019247687007368453,-0.014486585100191962,-0.020970092984951783
2012-05-18,-0.008146532736222498,-0.008203265689060966,0.002071522020191249,0.003608210326778112,-0.004438875420554054,-0.008203265689060966,0.0,0.0,0.9048672133642675,1.4338731451400366,0.0,0.0,1.2865081915229317,1.2880871684641337,1.448606534076628,1.4940529364026829,1.3048298776745175,1.2880871684641337,-0.019309656715196466,-0.029001335429732822,-0.022313189400280486,-0.015708926383616983,-0.018861156374217036,-0.029001335429732822
2012-05-25,0.008246443687108314,0.0013433291182757105,-0.0007633649352189806,-0.005245895278481278,0.0007269125076221506,0.0013433291182757105,0.09138600244007739,0.0,0.0,0.0,0.07122907953455382,0.0,1.2971173088773291,1.2898174934644089,1.4475007186435849,1.486215291157807,1.3057783748329181,1.2898174934644089,-0.011222449024807402,-0.027696964649808753,-0.023059521229118474,-0.02087241427935238,-0.0181479542770715,-0.027696964649808753
2012-06-01,0.0041599254859098315,0.010543581580384523,0.021993242033020027,0.02584391348900974,0.012077824002511941,0.010543581580384523,0.0,0.0,0.0,0.0,0.0,0.0,1.3025132202287428,1.303416789430558,1.4793359522916836,1.524624910568533,1.3215493362304362,1.303416789430558,-0.0071092080906101085,-0.017445408275738483,-0.001573432827655985,0.0,-0.006289318072323691,-0.017445408275738483
2012-06-08,0.007004455885524253,0.00380576353857661,-0.00851752588293394,-0.01128613724380025,0.0008499871932346375,0.00380576353857661,0.0,0.0649299984856819,0.0,0.0,0.0,0.0649299984856819,1.3116366166201472,1.3083772855233413,1.4667356700284844,1.5074177845825398,1.3226726362414598,1.3083772855233413,-0.00015454833953754132,-0.013706037835893303,-0.010077556955755407,-0.011286137243800232,-0.005444676718904695,-0.013706037835893303
2012-06-15,0.008483445592349936,0.01095516655458341,0.008499848573827448,0.00789362845622101,0.010749062411782168,0.01095516655458341,0.0,0.0,0.7232191501464514,1.1999999999999997,0.0,0.0,1.3227638144941782,1.3227107766024835,1.4792027011215578,1.5193167805023342,1.3368901269587756,1.3227107766024835,0.0,-0.0029010232086054133,-0.0016633660900460256,-0.0034815973616877383,0.0,-0.0029010232086054133
2012-06-22,-0.004279058930352682,-0.008201341024996,-0.003992042425768705,-0.0026141276409723966,-0.007830676737990736,-0.008201341024996,0.0,0.0,0.0,0.0,0.0,0.0,1.3171036301810195,1.311862774446129,1.473297661182369,1.51534509251103,1.32642137254035,1.311862774446129,-0.0042790589303527415,-0.011078571952946259,-0.005648768287813577,-0.006086623662762136,-0.00783067673799076,-0.011078571952946259
2012-06-29,0.012553355473814922,0.012744806523368466,0.014718874236651094,0.016289691337322505,0.01166112907760036,0.012744806523368466,0.0,0.0,0.0,0.0,0.0,0.0,1.3336377002465338,1.3285822116916544,1.4949829441704643,1.540029596337561,1.3418889433768308,1.3285822116916544,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,0.0030548411184203182,-0.0005422612628372056,-0.0008407615795145061,-0.0028097394461950045,0.0006499117834970142,-0.0005422612628372056,0.0,0.0,0.0,0.0,0.0,0.0,1.3377117515303225,1.3278617730237594,1.4937260199489764,1.5357025144324237,1.3427610528132758,1.3278617730237594,0.0,-0.0005422612628371848,-0.0008407615795144041,-0.002809739446194892,0.0,-0.0005422612628371848
2012-07-13,0.00857357732023752,0.00715901747167174,0.005937876084773205,0.004325596387339082,0.008132673965347673,0.00715901747167174,0.0,0.0,0.0,0.0,0.0,0.0,1.3491807266642581,1.3373679586568017,1.502595579960035,1.54234534368088,1.3536812906691733,1.3373679586568017,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-20,0.005935939375981747,0.003060713606004747,0.0044420464749646855,0.0040801360744345755,0.003273863041314979,0.003060713606004747,0.0,0.0,0.0,0.0,0.0,0.0,1.35718938166498,1.3414612589640975,1.509270179359294,1.5486383225568685,1.3581130578164147,1.3414612589640975,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-27,0.004893966144470471,0.00884223473158268,0.00982881165126038,0.012483845470964537,0.006885867269260546,0.00884223473158268,0.0,0.0,0.0,0.0,0.0,0.0,1.3638314205504833,1.3533227742991825,1.5241045116830805,1.5679712840660822,1.367464844069188,1.3533227742991825,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-03,-0.0002957136096473781,-0.004362565126016104,-0.0005520430254122307,0.0003452761197221876,-0.004850562732773652,-0.004362565126016104,0.0,0.0,0.0,0.0,0.0,0.0,1.3634281170381617,1.3474188155597815,1.5232631404174066,1.5685126671068805,1.3608318700581679,1.3474188155597815,-0.0002957136096475299,-0.004362565126016071,-0.0005520430254121189,0.0,-0.004850562732773622,-0.004362565126016071
2012-08-10,0.002095456475642959,0.003343855860773206,0.00514717986783911,0.007096871458073942,0.0019810456077817822,0.003343855860773206,0.0,0.0,0.0,0.0,0.0,0.0,1.366285121315083,1.3519243898631073,1.5311036497871844,1.5796441998856987,1.363527740057276,1.3519243898631073,0.0,-0.001033297054207405,0.0,0.0,-0.0028791263109888554,-0.001033297054207405
